id,name,status,is_acquired,age_first_funding_year,age_last_funding_year,relationships,funding_rounds,funding_total_usd,milestones,age_first_milestone_year,age_last_milestone_year,avg_participants,state,industry_type,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,is_top500,funding_total_usd_log10,milestone_age_span,funding_age_span,has_milestone_age
c:1165,StyleFeeder,acquired,1,1.3315,2.9973,8,3,3500000,6,2.1616,5.9616,1.6667,MA,ecommerce,1,1,1,0,0,0,1,6.5440681684343955,3.8,1.6658000000000002,1
c:80433,FlashSoft,acquired,1,1.589,1.589,6,1,3000000,2,1.1863,2.5452,2.0,CA,software,0,0,1,0,0,0,1,6.477121399484465,1.3589,0.0,1
c:79456,TrustDegrees,closed,0,0.1288,0.274,5,2,11000,1,0.3068,0.3068,1.0,NY,web,0,1,0,0,0,0,0,4.041432164680265,0.0,0.14520000000000002,1
c:17282,Symwave,acquired,1,6.5452,8.6,4,3,26200000,1,5.0027,5.0027,2.5,CA,semiconductor,1,0,0,0,1,0,1,7.41830130789587,0.0,2.0547999999999993,1
c:3610,Clearwell Systems,acquired,1,1.3259999999999998,2.7096,6,2,29000000,3,4.3699,6.462999999999999,2.5,CA,software,0,0,0,1,1,0,1,7.462398012874628,2.093099999999999,1.3836000000000002,1
c:30667,Impeva,closed,0,4.8438,4.8438,2,1,10000000,0,,,2.0,CA,software,0,0,0,1,0,0,0,7.000000043429446,,0.0,0
c:59054,Nettle,closed,0,0.8521,0.8521,3,1,500000,3,0.0,2.9425,3.0,CA,web,0,1,0,0,0,0,1,5.698970872924114,2.9425,0.0,1
c:22721,CubeTree,acquired,1,0.0849,1.8384,3,3,11500000,3,1.4164,2.337,1.5,CA,enterprise,0,1,1,1,0,0,1,7.060697878118348,0.9206000000000001,1.7535,1
c:22168,Infochimps,acquired,1,1.1699,3.8932,8,5,5350000,3,2.3014,3.4301,3.0,TX,enterprise,0,1,1,0,0,0,1,6.72835386319776,1.1286999999999998,2.7233,1
c:1205,Songbird,closed,0,0.6658,3.989,27,3,11015719,4,5.0849,7.3699,2.0,CA,mobile,1,0,1,0,0,0,1,7.042012888396255,2.285,3.3232,1
c:23139,SimpleGeo,acquired,1,0.5288,1.0466,30,3,9807367,3,1.2959,3.3781,8.6667,CA,advertising,0,1,1,0,0,0,1,6.991552471554834,2.0822,0.5177999999999999,1
c:51379,1000memories,acquired,1,-0.4959,0.6301,8,2,2535000,2,0.589,3.011,5.0,CA,web,0,1,1,0,0,0,1,6.403978134988643,2.422,1.126,1
c:23107,SensorLogic,acquired,1,5.4658,8.9534,4,3,19000000,2,8.8384,8.9534,5.3333,TX,enterprise,1,0,0,1,1,0,1,7.278753623810433,0.11500000000000021,3.4876000000000005,1
c:50162,TouristEye,acquired,1,0.0,2.7644,4,3,475000,1,1.1616,1.1616,4.0,CA,travel,0,1,0,0,0,0,0,5.676694523928076,0.0,2.7644,1
c:15470,Oberon Media,acquired,1,5.7671,7.862999999999999,16,2,36000000,1,9.2575,9.2575,1.0,NY,games_video,1,0,0,1,0,0,1,7.556302512831023,0.0,2.0958999999999985,1
c:58237,Arroyo Video Solutions,acquired,1,3.1671,3.1671,4,1,12000000,0,,,5.0,CA,games_video,0,0,0,0,1,0,1,7.07918128223883,,0.0,0
c:25001,Aragon Pharmaceuticals,acquired,1,0.4,3.7589,15,4,122000000,1,3.0,3.0,2.5,CA,biotech,0,0,1,1,1,1,1,8.086359834234539,0.0,3.3589,1
c:163104,#waywire,acquired,1,0.0795,0.0795,8,1,1750000,2,0.5014,1.3781,5.0,NY,news,0,0,0,0,0,0,1,6.243038296854499,0.8767000000000001,0.0,1
c:43263,Feedtrace,acquired,1,0.5562,0.5562,3,1,130000,2,-0.0247,1.9288,1.0,NY,web,0,1,0,0,0,0,0,5.113946693020772,1.9535,0.0,1
c:37173,Five Star Technologies,closed,0,7.9178,10.9041,4,3,13222860,0,,,3.0,OH,other,1,0,0,0,0,0,1,7.121325432614282,,2.9863,0
c:12179,Vontoo,closed,0,4.1315,6.1507,10,2,2192000,3,5.5699,6.1096,3.0,IN,public_relations,1,0,0,1,0,0,0,6.340840747939331,0.5397000000000007,2.0191999999999997,1
c:42501,Allurent,acquired,1,5.1452,5.1452,4,1,2000000,1,2.0,2.0,1.0,MA,web,1,0,0,0,0,0,1,6.301030212811168,0.0,0.0,1
c:15017,Quantivo,acquired,1,3.0219,4.9589,11,2,9400000,2,6.5836,6.6822,2.0,CA,analytics,0,0,1,0,0,0,1,6.973127899801237,0.09860000000000024,1.9369999999999998,1
c:17320,Crossing Automation,acquired,1,5.3452,7.2274,2,4,13045000,0,,,2.0,CA,semiconductor,0,0,1,1,0,0,1,7.1154441167282645,,1.8822,0
c:1716,Scrapblog,acquired,1,0.1753,4.0986,8,4,10000000,3,0.7342,5.0493,1.25,CA,web,0,0,1,1,1,0,1,7.000000043429446,4.315099999999999,3.9233000000000002,1
c:6356,Yield Software,acquired,1,1.4247,1.4247,7,1,6000000,1,1.0,1.0,2.0,CA,advertising,0,0,0,1,0,0,1,6.7781513227660515,0.0,0.0,1
c:7163,FlyCast,closed,0,2.0,3.5562,3,2,2100000,1,4.5699,4.5699,2.0,PA,mobile,1,1,0,0,0,0,0,6.322219501540766,0.0,1.5562,1
c:46835,Off & Away,acquired,1,0.4192,0.8877,3,2,3250000,3,0.0849,1.863,1.0,WA,travel,1,0,1,0,0,0,1,6.511883494607925,1.7781,0.4685,1
c:18027,CypherMax,closed,0,6.5726,7.1562,1,3,148000000,0,,,3.5,CA,hardware,1,0,0,1,0,0,1,8.17026171832938,,0.5835999999999997,0
c:17634,Nexsan,acquired,1,3.9178,9.3014,10,2,24500000,1,10.7507,10.7507,2.0,CA,hardware,1,0,1,0,0,0,1,7.3891661020908375,0.0,5.3835999999999995,1
c:47341,Tipping Bucket,closed,0,-0.0192,0.8959,4,2,72000,1,1.063,1.063,1.0,UT,enterprise,0,1,0,0,0,0,0,4.857338528257185,0.0,0.9151,1
c:42610,Qlusters,closed,0,6.6027,6.6027,3,1,10360000,1,4.0027,4.0027,5.0,CA,other,0,0,0,0,1,0,1,7.015359797329529,0.0,0.0,1
c:10137,Producteev,acquired,1,0.0192,1.5699,12,3,1310000,2,2.4849,4.8712,6.0,NY,software,0,1,0,0,0,0,1,6.117271627178143,2.3863,1.5507,1
c:47662,SpinTheCam,closed,0,-0.1151,-0.1151,1,1,150000,1,0.0466,0.0466,1.0,NY,games_video,0,1,0,0,0,0,0,5.176094154342576,0.0,0.0,1
c:29387,Amalfi Semiconductor,acquired,1,3.0877,9.3178,5,3,64000000,2,0.4959,9.5315,3.3333,CA,semiconductor,1,0,0,1,1,0,1,7.8061799807697385,9.035599999999999,6.2301,1
c:58696,Dormzy,closed,0,0.0,0.0,2,1,250000,1,0.0,0.0,1.0,OH,ecommerce,0,1,0,0,0,0,0,5.397941745846491,0.0,0.0,1
c:13815,iChange,acquired,1,-0.2521,2.0877,6,3,1830000,1,1.4164,1.4164,2.0,CA,health,0,1,1,0,0,0,0,6.262451327049754,0.0,2.3398,1
c:55307,AppFog,acquired,1,0.4192,1.0247,10,2,9800000,4,0.7726,2.1699,4.5,OR,enterprise,0,0,1,1,0,0,1,6.991226120008256,1.3973000000000002,0.6054999999999999,1
c:2033,HotPads,acquired,1,1.8247,1.8247,15,1,2300000,3,3.8959,5.9068,1.0,CA,web,0,0,1,0,0,0,0,6.36172802484124,2.0108999999999995,0.0,1
c:444,Sampa,closed,0,2.4192,3.0904,3,2,1310000,4,-0.1616,3.9699,1.0,WA,web,0,1,0,0,0,0,0,6.117271627178143,4.1315,0.6711999999999998,1
c:454,DanceJam,closed,0,0.0822,0.8384,4,2,4500000,5,0.0,4.1836,5.5,CA,games_video,0,1,0,1,0,0,1,6.653212610285218,4.1836,0.7562,1
c:11531,Right90,acquired,1,2.1616,5.7315,5,3,22000000,1,5.0027,5.0027,2.6667,CA,software,0,0,1,1,1,0,1,7.342422700562864,0.0,3.5698999999999996,1
c:741,SocialMedia.com,acquired,1,0.6658,2.0795,23,3,10000000,3,3.0301,4.2877,2.6667,CA,advertising,0,1,1,1,0,0,1,7.000000043429446,1.2576,1.4137,1
c:37826,BuyWithMe,acquired,1,0.8904,2.2521,21,4,36500000,3,2.6603,2.7534,1.5,NY,ecommerce,0,0,1,1,1,0,1,7.562292876354953,0.09310000000000018,1.3617,1
c:7299,Photobucket,acquired,1,1.7507,9.9589,35,7,33672656,3,9.3425,10.4603,2.0,CO,web,1,0,1,1,0,0,1,7.527277386507221,1.1178000000000008,8.2082,1
c:35579,XtremIO,acquired,1,0.8603,2.926,4,3,19000000,1,3.0,3.0,2.0,CA,enterprise,0,0,1,1,0,0,1,7.278753623810433,0.0,2.0657,1
c:21654,Level 5 Networks,acquired,1,3.4685,3.4685,3,1,30000000,1,2.0,2.0,4.0,CA,semiconductor,0,0,0,1,0,0,1,7.477121269196145,0.0,0.0,1
c:57338,Votizen,acquired,1,1.5151,2.937,6,2,2250000,2,2.6384,3.8164,8.5,CA,web,1,0,0,0,0,0,1,6.352182711131089,1.178,1.4219,1
c:16613,Siimpel Corporation,acquired,1,5.8658,9.9644,7,6,53818873,1,8.1699,8.1699,4.25,CA,hardware,1,0,0,0,1,0,1,7.730934607201386,0.0,4.098599999999999,1
c:334,TalkPlus,closed,0,2.6658,2.6658,6,1,5500000,0,,,1.0,CA,web,0,0,1,0,0,0,1,6.74036276845687,,0.0,0
c:8527,Napera Networks,acquired,1,1.9973,1.9973,3,1,6000000,2,-0.0822,3.5205,1.0,WA,network_hosting,0,0,1,0,0,0,1,6.7781513227660515,3.6027,0.0,1
c:1389,NebuAd,closed,0,1.4959,1.6658,2,2,30150000,3,0.0,7.5233,1.5,CA,advertising,0,0,1,1,0,0,1,7.479287330880631,7.5233,0.16989999999999994,1
c:31614,Tercica,acquired,1,3.7863,5.5123,11,2,83000000,0,,,1.0,CA,biotech,1,0,0,0,0,0,0,7.919078097608537,,1.7259999999999995,0
c:15709,Robotgalaxy,closed,0,1.0,2.7096,1,2,12000000,0,,,1.0,NY,games_video,0,0,1,1,0,0,0,7.07918128223883,,1.7096,0
c:63053,PasswordBank,acquired,1,0.1644,1.4986,6,2,3500000,2,3.1644,5.5479,1.0,CA,software,0,1,1,0,0,0,0,6.5440681684343955,2.3835,1.3342,1
c:668,SnapTell,acquired,1,1.4301,1.4301,5,1,4000000,3,2.3452,3.4575,4.0,CA,software,0,0,1,0,0,0,1,6.6020600999015695,1.1122999999999998,0.0,1
c:79149,Gigi Hill,closed,0,2.4521,3.6027,9,2,4000000,0,,,1.0,CA,manufacturing,0,0,1,0,0,0,1,6.6020600999015695,,1.1505999999999998,0
c:17070,CloudShield Technologies,acquired,1,5.8274,7.7151,11,2,25000000,1,10.0082,10.0082,4.5,CA,software,1,0,0,0,0,0,1,7.397940026043816,0.0,1.8876999999999997,1
c:7329,Instinctiv,acquired,1,0.8356,3.7616,5,3,1420698,1,0.9041,0.9041,2.0,NY,mobile,1,1,0,0,0,0,1,6.152502074770526,0.0,2.926,1
c:26666,Anchor Bay Technologies,acquired,1,1.6219,5.3315,5,2,10000000,1,-3.7507,-3.7507,3.0,CA,semiconductor,1,0,1,0,0,0,1,7.000000043429446,0.0,3.7096,1
c:32475,Waze,acquired,1,1.1644,4.7973,18,3,67000000,5,2.326,6.9041,2.6667,CA,transportation,0,0,1,1,1,0,1,7.826074809182834,4.578099999999999,3.6329,1
c:5585,Aster Data Systems,acquired,1,0.337,5.2301,13,4,53000000,3,4.1726,5.7205,4.5,CA,analytics,0,1,1,1,1,0,1,7.724275877795025,1.5479000000000003,4.8931000000000004,1
c:59298,Diversion,closed,0,0.4658,1.2247,5,2,300000,2,0.0,1.2247,2.0,CA,games_video,0,1,0,1,0,0,1,5.477122702365523,1.2247,0.7588999999999999,1
c:19725,Codesion,acquired,1,5.6685,8.5014,4,3,1400000,2,6.7534,8.0932,1.0,CA,software,0,1,0,0,0,0,0,6.146128345888472,1.3397999999999994,2.8329000000000004,1
c:3770,Xoopit,acquired,1,2.9178,4.2548,4,2,6500000,3,2.0027,7.1699,7.0,CA,web,0,0,1,0,0,0,1,6.8129134234573865,5.1672,1.3370000000000002,1
c:13127,One Block Off the Grid (1BOG),acquired,1,1.2795,1.2795,8,1,5000000,3,2.7041,3.5836,1.0,CA,cleantech,0,0,1,0,0,0,1,6.698970091194907,0.8795000000000002,0.0,1
c:59187,Appature,acquired,1,2.9342,5.5342,6,2,9600000,2,3.9178,6.1973,3.0,WA,enterprise,0,0,1,0,0,0,1,6.982271278278574,2.2795,2.6,1
c:253,Action Engine,acquired,1,0.2466,7.4164,9,5,58200000,3,3.9178,10.9233,1.4,WA,mobile,0,0,1,1,1,1,1,7.764922992111993,7.0055,7.1698,1
c:1350,Blackwave,acquired,1,0.9151,3.7479,14,3,28000000,2,0.5808,4.8822,2.6667,MA,network_hosting,0,0,1,1,1,0,1,7.447158046852736,4.3014,2.8327999999999998,1
c:26240,SoftLayer,acquired,1,4.7479,5.2301,10,2,30000000,3,5.8548,7.7562,1.0,TX,network_hosting,1,0,0,0,0,0,0,7.477121269196145,1.9013999999999998,0.48220000000000063,1
c:3487,Mytopia,acquired,1,1.0,2.1644,10,2,3500000,2,4.3644,5.3342,2.0,CA,games_video,0,1,1,0,0,0,0,6.5440681684343955,0.9698000000000002,1.1644,1
c:2478,JackPot Rewards,closed,0,0.0849,0.0849,7,1,16700000,2,-1.0,0.1342,4.0,MA,web,0,0,1,0,0,0,0,7.2227164971532405,1.1342,0.0,1
c:42062,Andigilog,closed,0,11.1452,11.1452,0,1,18000000,0,,,7.0,AZ,semiconductor,0,0,0,1,0,0,1,7.255272529230776,,0.0,0
c:51890,BARRX Medical,acquired,1,7.537000000000001,7.537000000000001,6,1,15000000,1,7.0055,7.0055,6.0,CA,medical,0,0,0,0,0,1,1,7.176091288008646,0.0,0.0,1
c:17481,Power Analog Microelectronics,closed,0,3.9178,3.9178,2,2,12000000,0,,,4.0,CA,hardware,0,0,1,1,0,0,1,7.07918128223883,,0.0,0
c:148284,Classiphix,closed,0,1.2849,1.2849,1,1,15000,1,0.0,0.0,1.0,OH,ecommerce,0,1,0,0,0,0,0,4.1761202110560856,0.0,0.0,1
c:38095,StartupDigest,acquired,1,1.3096,1.3096,11,1,200000,3,1.3096,2.8822,1.0,WA,news,1,0,0,0,0,0,0,5.301032167130962,1.5726,0.0,1
c:42227,WiLinx,closed,0,4.0274,4.0274,0,1,15000000,0,,,1.0,CA,semiconductor,0,0,0,0,1,0,0,7.176091288008646,,0.0,0
c:41006,Cohuman,acquired,1,-0.0822,1.2301,4,2,1400000,2,0.3151,1.2986,3.0,CA,enterprise,0,1,0,0,0,0,0,6.146128345888472,0.9835,1.3123,1
c:27938,Correlix,closed,0,-0.8658,6.1233,5,4,11400000,1,5.0027,5.0027,3.0,NY,enterprise,1,0,0,1,0,0,1,7.056904889432478,0.0,6.9891000000000005,1
c:28482,Redwood Systems,acquired,1,0.7562,4.4137,14,4,34250000,2,2.7836,4.0027,2.25,CA,cleantech,1,0,1,1,1,0,1,7.534660588508575,1.2191,3.6575000000000006,1
c:5801,OtherInbox,acquired,1,0.0,2.7205,4,4,3800000,4,1.0027,5.9479,4.75,TX,messaging,0,1,1,0,0,0,1,6.579783710904817,4.9452,2.7205,1
c:17738,M-Factor,acquired,1,4.4521,6.1151,3,2,10100000,1,6.5863,6.5863,3.0,CA,software,1,0,0,0,1,0,1,7.004321416782094,0.0,1.6630000000000003,1
c:45112,Athena Design Systems,closed,0,4.0795,4.0795,0,1,4000000,0,,,6.0,CA,software,0,0,0,1,0,0,1,6.6020600999015695,,0.0,0
c:22726,Servo Software,acquired,1,1.9562,1.9562,11,1,3011408,3,1.9562,2.0027,1.0,CA,software,0,0,0,1,0,0,1,6.4787697440149925,0.046499999999999986,0.0,1
c:43458,Levanta,closed,0,9.7315,9.7315,2,1,8000000,1,6.0027,6.0027,3.0,CA,software,1,0,0,0,0,0,1,6.903090041278751,0.0,0.0,1
c:195233,EdgeSpring,acquired,1,0.0,2.8795,15,2,12700000,1,2.3397,2.3397,1.5,CA,analytics,0,0,1,0,0,0,1,7.103803755152372,0.0,2.8795,1
c:6219,DotSpots,closed,0,0.0,0.0,5,1,300000,4,0.3342,3.2219,2.0,CA,public_relations,0,1,0,0,0,0,0,5.477122702365523,2.8877,0.0,1
c:38337,about.me,acquired,1,0.0,0.0,21,1,5675000,2,-1.8027,-0.0959,4.0,CA,web,1,0,0,0,0,0,1,6.753965942392815,1.7067999999999999,0.0,1
c:20672,Republic Project,acquired,1,4.0877,4.0877,13,1,1000000,2,4.6685,5.1863,5.0,CA,advertising,0,1,0,0,0,0,1,6.0000004342942646,0.5178000000000003,0.0,1
c:14483,Hit Systems,closed,0,0.0,0.0,2,1,125000,0,,,1.0,FL,enterprise,0,1,0,0,0,0,0,5.096913487350014,,0.0,0
c:44616,Yamisee,closed,0,0.2247,0.9534,2,2,700000,2,0.5808,1.0685,2.5,CT,web,0,1,0,0,0,0,0,5.845098660434502,0.4877,0.7287,1
c:60580,Thinkfuse,acquired,1,0.2521,0.6438,6,2,532000,2,1.2685,1.7479,5.0,WA,enterprise,0,1,0,0,0,0,1,5.725912448637292,0.47940000000000005,0.39170000000000005,1
c:1111,EchoSign,acquired,1,0.2137,2.2137,8,2,8500000,3,4.6301,5.5534,1.0,CA,web,0,0,1,1,0,0,1,6.929418976807758,0.9233000000000002,1.9999999999999998,1
c:2955,PI Corporation,acquired,1,3.5699,3.5699,2,1,9400000,3,5.8795,9.3808,1.0,WA,network_hosting,0,0,0,1,0,0,1,6.973127899801237,3.5013000000000005,0.0,1
c:148566,"MoveableCode, Inc.",closed,0,-1.0,2.2493,3,2,350000,1,1.7479,1.7479,1.0,RI,mobile,0,1,0,0,0,0,1,5.54406928518988,0.0,3.2493,1
c:703,Daylife,acquired,1,1.1671,3.2110000000000003,16,2,12300000,3,0.7534,2.8110000000000004,1.5,NY,enterprise,0,0,0,1,1,0,1,7.089905146747891,2.0576000000000003,2.0439000000000003,1
c:38721,Desktone,acquired,1,1.5753,5.9589,6,5,25413298,1,4.4164,4.4164,3.0,MA,network_hosting,1,0,1,1,0,0,1,7.405061046179734,0.0,4.3835999999999995,1
c:79431,Pulse,acquired,1,0.4329,1.126,23,2,9800000,2,2.6904,3.5397,4.5,CA,news,0,1,1,0,0,0,1,6.991226120008256,0.8492999999999999,0.6930999999999998,1
c:50449,Opzi,closed,0,-0.3288,0.337,5,2,1015000,2,0.4082,0.8712,5.0,CA,games_video,0,1,0,0,0,0,1,6.006466470125358,0.46299999999999997,0.6658,1
c:61783,Standing Cloud,acquired,1,0.0,3.4712,4,5,10000003,2,0.0,1.9123,1.5,CO,enterprise,1,0,1,1,0,0,1,7.000000173717758,1.9123,3.4712,1
c:10199,Where I've Been,acquired,1,0.7699,2.8548,3,2,1750000,2,-0.4329,2.8521,1.0,IL,travel,1,1,0,0,0,0,1,6.243038296854499,3.285,2.0849,1
c:37304,HipChat,acquired,1,0.9397,0.9397,4,1,100000,2,1.4959,3.8164,3.0,CA,messaging,0,1,0,0,0,0,1,5.000004342923105,2.3205,0.0,1
c:179507,ScaleIO,acquired,1,1.926,1.926,1,1,12000000,2,1.6685,2.4658,2.0,CA,software,1,0,0,0,0,0,1,7.07918128223883,0.7973000000000001,0.0,1
c:55122,GroupMe,acquired,1,0.3178,0.6795,16,2,11450000,3,0.7945,2.8521,8.5,NY,messaging,0,1,0,1,0,0,1,7.058805524605554,2.0576,0.36169999999999997,1
c:11498,WeAre.Us,closed,0,0.6685,0.6685,7,1,50000,2,-0.9151,0.863,3.0,CA,advertising,0,1,0,0,0,0,0,4.698978690138799,1.7781,0.0,1
c:16134,Kickfire,closed,0,2.5808,2.5808,4,1,20000000,2,3.0027,4.6082,4.0,CA,software,0,0,0,1,0,0,1,7.301030017378705,1.6055000000000001,0.0,1
c:35511,"LifeSize, a Division of Logitech",acquired,1,2.9671,3.7151,16,2,42500000,3,6.9671,8.3342,5.5,TX,public_relations,0,0,0,0,1,1,1,7.628388940269005,1.3670999999999989,0.7480000000000002,1
c:30152,CHiL Semiconductor,acquired,1,0.0,2.3479,7,3,22487000,2,0.0,5.1616,2.3333,CA,semiconductor,1,0,0,1,1,0,1,7.351931539206261,5.1616,2.3479,1
c:27339,Aptana,acquired,1,2.5342,2.5342,3,1,7800000,2,-1.2521,4.0493,2.0,CA,software,1,0,0,0,0,0,1,6.892094658369256,5.301399999999999,0.0,1
c:25510,Enpirion,acquired,1,3.9726,10.2493,8,4,59000000,1,3.0,3.0,6.0,NJ,semiconductor,0,0,0,1,1,0,1,7.770852019003067,0.0,6.2767,1
c:33519,RFinity,closed,0,2.337,2.337,5,1,4000000,4,0.5808,2.3726,1.0,ID,mobile,0,0,1,0,0,0,1,6.6020600999015695,1.7917999999999998,0.0,1
c:42223,ecoATM,acquired,1,1.5452,4.5178,6,4,71400000,3,1.663,4.9178,2.6667,CA,cleantech,1,0,1,0,0,0,1,7.85369821785873,3.2547999999999995,2.9726000000000004,1
c:42497,Adura Technologies,acquired,1,0.7918,4.3205,5,3,25500000,1,3.9753,3.9753,2.6667,CA,cleantech,0,0,1,1,0,0,1,7.406540197465111,0.0,3.5287,1
c:15123,Rhythm NewMedia,acquired,1,5.8603,7.6986,28,4,28932322,3,5.8603,7.6712,2.6667,CA,advertising,1,0,0,0,1,0,1,7.461383304908924,1.8109000000000002,1.8383000000000003,1
c:23588,Topsy Labs,acquired,1,0.9616,5.7151,18,6,35200000,3,6.0438,6.8849,2.3333,CA,analytics,1,0,1,1,1,0,1,7.546542675816042,0.8411,4.7535,1
c:38273,Digit Wireless,closed,0,5.2027,8.1178,2,2,10000000,1,8.0055,8.0055,2.5,MA,public_relations,1,0,0,0,1,0,1,7.000000043429446,0.0,2.9151000000000007,1
c:15018,Silver Tail Systems,acquired,1,0.7178,3.7068,11,3,22100000,4,0.537,3.6274,2.6667,CA,analytics,1,0,1,1,0,0,1,7.344392293336444,3.0904000000000003,2.989,1
c:37335,Tatara Systems,acquired,1,3.0521,9.4767,4,5,33000000,1,1.0,1.0,2.0,MA,mobile,1,0,0,1,1,1,1,7.518513953038326,0.0,6.4246,1
c:31559,Reliant Technologies,acquired,1,6.2986,6.2986,9,1,15000000,1,6.0027,6.0027,3.0,CA,biotech,0,0,0,0,0,0,1,7.176091288008646,0.0,0.0,1
c:9665,Atrua Technologies,acquired,1,6.937,9.1589,6,3,13000000,1,6.0055,6.0055,3.0,CA,mobile,0,0,0,0,0,1,1,7.113943385714103,0.0,2.221899999999999,1
c:18163,Casabi,acquired,1,1.9671,3.1945,5,2,12800000,1,2.2493,2.2493,2.5,CA,mobile,0,0,1,1,0,0,1,7.107210003577124,0.0,1.2274,1
c:14345,Peek & Co,closed,0,0.1671,3.7808,6,2,626096,3,3.8356,6.1178,1.0,NY,mobile,1,0,1,0,0,0,1,5.796641622829092,2.2822,3.6137,1
c:33416,Bluefin Labs,acquired,1,-0.1671,3.6493,12,4,20350000,3,4.1507,4.6849,3.75,MA,analytics,0,1,1,1,0,0,1,7.3085644349024905,0.5342000000000002,3.8164000000000002,1
c:40147,C2 Microsystems,closed,0,5.7836,5.7836,1,1,10000000,1,2.0027,2.0027,3.0,CA,hardware,1,0,0,0,0,0,1,7.000000043429446,0.0,0.0,1
c:62269,GoPollGo,acquired,1,0.5671,0.5671,5,1,425000,3,0.5671,2.3534,2.0,CA,web,0,1,0,0,0,0,1,5.628389951918479,1.7863000000000002,0.0,1
c:16273,Multigig,acquired,1,5.3644,7.9781,5,3,37891054,1,5.2521,5.2521,3.0,CA,semiconductor,1,0,0,1,1,0,1,7.57853669749721,0.0,2.6137000000000006,1
c:38196,Ortiva Wireless,acquired,1,1.0877,7.7616,9,5,40000000,1,6.8849,6.8849,4.0,CA,mobile,1,0,1,1,1,0,1,7.602060002185325,0.0,6.6739,1
c:5411,Sometrics,acquired,1,0.7014,2.126,10,3,5550000,4,2.4027,4.0548,3.0,CA,games_video,0,0,1,1,0,0,1,6.744293061373927,1.6521000000000003,1.4245999999999999,1
c:54465,Kima Labs,acquired,1,0.5808,0.5808,3,1,770000,3,0.0,2.1315,6.0,CA,mobile,0,1,0,0,0,0,1,5.886491289190923,2.1315,0.0,1
c:34267,Chronicity,closed,0,0.1068,4.7342,0,4,19550000,0,,,1.0,TX,consulting,1,0,1,0,0,0,1,7.291146783946436,,4.627400000000001,0
c:1042,Whiskey Media,acquired,1,1.4795,2.2521,6,2,4000000,1,2.2521,2.2521,1.0,CA,web,1,0,0,0,0,0,0,6.6020600999015695,0.0,0.7726,1
c:1756,Jobfox,acquired,1,1.0849,5.8192,14,4,42000000,4,6.3507,9.4411,2.3333,VA,web,0,0,1,1,1,0,1,7.623249300738245,3.0904000000000007,4.7343,1
c:31452,Natural Cleaners Colorado,closed,0,3.6548,3.6548,0,1,1900000,0,,,1.0,CO,other,0,0,1,0,0,0,1,6.278753829528812,,0.0,0
c:39101,Gaikai,acquired,1,1.1781,2.7151,21,3,45039999,3,2.5178,3.6685,3.6667,CA,games_video,0,0,1,1,1,0,1,7.65359838184329,1.1507,1.5370000000000001,1
c:60186,Blue Buzz Network,closed,0,4.5315,4.5315,1,1,1310000,1,5.5288,5.5288,4.0,CA,news,1,0,0,0,0,0,1,6.117271627178143,0.0,0.0,1
c:74341,Max-Viz,acquired,1,7.0027,7.0027,3,1,3000000,1,7.6712,7.6712,3.0,OR,hardware,0,0,1,0,0,0,0,6.477121399484465,0.0,0.0,1
c:3950,Cotendo,acquired,1,0.0,3.4548,9,4,36000000,3,2.0247,3.9753,3.0,CA,software,0,0,1,1,1,1,1,7.556302512831023,1.9505999999999997,3.4548,1
c:60457,Particle Code,acquired,1,0.1644,0.1644,3,1,3000000,1,1.4822,1.4822,1.0,CA,software,1,0,0,0,0,0,0,6.477121399484465,0.0,0.0,1
c:7748,Flowgram,closed,0,0.6685,0.6685,1,1,1300000,3,0.7973,5.2849,8.0,CA,web,0,1,0,0,0,0,1,6.113943686379387,4.4876000000000005,0.0,1
c:35903,JavaJobs,closed,0,9.7534,9.7534,1,1,50000,1,9.7534,9.7534,1.0,AR,software,1,0,0,0,0,0,0,4.698978690138799,0.0,0.0,1
c:714,Behance,acquired,1,6.2849,6.2849,15,1,6500000,3,5.7507,7.3068,8.0,NY,web,0,0,1,0,0,0,1,6.8129134234573865,1.5560999999999998,0.0,1
c:90087,Locu,acquired,1,0.6822,1.3096,5,2,4600000,2,0.3288,2.5945,9.0,MA,advertising,0,1,1,0,0,0,1,6.662757926093407,2.2657,0.6274000000000001,1
c:9373,dynaTrace software,acquired,1,2.1233,6.0192,5,3,21900000,2,2.0,6.5123,1.6667,MA,software,1,0,1,1,0,0,1,7.340444134670916,4.5123,3.8958999999999997,1
c:16343,Socialbomb,acquired,1,0.4904,0.4904,6,1,240000,1,1.1808,1.1808,2.0,NY,games_video,0,1,0,0,0,0,1,5.380213051268178,0.0,0.0,1
c:13734,Imagine Communications,acquired,1,0.0,5.3014,17,4,34700000,1,5.0027,5.0027,2.25,CA,software,1,0,1,1,0,0,1,7.540329487306565,0.0,5.3014,1
c:4060,Univa UD,acquired,1,1.2274,5.8712,4,4,33000000,2,3.6466,6.6959,5.3333,IL,software,1,0,1,1,1,0,1,7.518513953038326,3.0493,4.6438,1
c:58420,Tutorspree,closed,0,1.3014,2.4685,3,2,1800000,2,0.0,2.4685,5.0,NY,education,1,1,0,0,0,0,1,6.255272746377951,2.4685,1.1671000000000002,1
c:815,OneRiot,acquired,1,0.0,3.6548,14,3,27300000,4,3.1507,5.3123,3.0,CO,advertising,0,0,1,1,1,0,1,7.436162662948979,2.1615999999999995,3.6548,1
